aX,aY,aZ,gX,gY,gZ
0.428,-2.163,-0.248,22.766,2.502,-74.951
0.421,-1.682,0.045,-70.435,-25.940,42.480
0.162,-1.062,0.267,-127.197,-43.457,143.005
0.007,-0.404,0.405,-137.268,-42.358,211.548
0.032,0.117,0.431,-108.398,-32.715,238.464
0.258,0.469,0.435,-66.833,-20.569,230.957
0.556,0.614,0.433,-32.837,-13.000,198.975
0.732,0.652,0.411,-15.625,-10.071,155.151
0.785,0.705,0.405,-8.423,-11.475,109.863
0.848,0.765,0.418,-3.235,-13.184,67.261
0.903,0.780,0.409,1.709,-15.015,31.433
0.952,0.726,0.394,5.249,-16.968,3.967
0.963,0.588,0.415,8.118,-17.456,-23.560
0.881,0.391,0.480,13.184,-16.724,-51.697
0.812,0.155,0.544,17.395,-12.756,-73.730
0.859,-0.092,0.575,22.400,-7.812,-85.449
0.915,-0.302,0.564,26.917,-4.211,-83.435
0.905,-0.441,0.517,28.015,0.671,-69.214
0.892,-0.489,0.475,22.949,2.136,-50.171
0.885,-0.459,0.422,9.338,-0.244,-30.518
0.862,-0.387,0.385,-4.883,-2.441,-10.559
0.901,-0.278,0.391,-12.939,-5.554,4.272
0.937,-0.192,0.419,-15.869,-10.559,17.273
0.896,-0.103,0.437,-17.944,-13.611,29.297
0.857,-0.008,0.450,-17.822,-13.977,35.583
0.864,0.077,0.447,-17.395,-12.695,36.377
0.874,0.136,0.441,-18.372,-13.733,33.142
0.912,0.154,0.465,-17.029,-16.357,26.428
0.935,0.155,0.499,-13.977,-18.311,18.005
0.932,0.153,0.514,-12.451,-17.761,8.789
0.916,0.149,0.528,-10.376,-16.724,-1.160
0.869,0.119,0.540,-5.676,-14.343,-9.949
0.829,0.082,0.541,-0.366,-11.780,-17.029
0.806,0.050,0.517,5.798,-7.629,-21.729
0.810,0.006,0.483,12.024,-3.967,-23.987
0.832,-0.035,0.456,14.709,-2.747,-24.841
0.854,-0.068,0.436,13.550,-2.808,-24.719
0.869,-0.098,0.426,10.986,-3.845,-24.109
0.881,-0.130,0.432,8.667,-5.920,-23.376
0.889,-0.163,0.448,7.263,-8.118,-21.118
0.887,-0.184,0.464,5.127,-9.705,-18.127
0.861,-0.187,0.484,2.808,-11.353,-14.160
0.848,-0.191,0.504,-0.366,-11.536,-9.216
0.834,-0.182,0.531,-3.662,-11.108,-5.066
0.829,-0.159,0.542,-4.028,-9.399,-0.122
0.845,-0.148,0.541,-3.418,-7.568,6.104
0.855,-0.126,0.537,-3.296,-5.249,12.024
0.874,-0.101,0.513,-4.578,-3.662,15.503
0.903,-0.071,0.501,-7.141,-3.662,15.869
0.904,-0.031,0.486,-9.094,-4.089,15.991

0.233,-0.124,1.474,78.979,-114.502,40.955
0.152,-0.149,1.548,52.917,-121.765,47.668
0.071,-0.126,1.625,20.020,-124.023,49.744
0.003,-0.064,1.682,-10.315,-118.713,47.058
-0.028,0.030,1.704,-34.607,-106.750,42.358
-0.025,0.130,1.686,-50.049,-93.323,39.551
0.004,0.223,1.641,-55.969,-78.674,37.842
0.027,0.270,1.586,-53.406,-68.054,35.278
0.036,0.296,1.522,-44.739,-58.411,30.273
0.043,0.301,1.460,-33.203,-52.979,24.048
0.044,0.264,1.398,-18.799,-47.058,16.724
-0.170,0.104,1.672,-6.775,-45.349,9.521
-0.381,0.152,2.057,8.728,-19.836,13.733
-0.111,0.350,1.677,3.906,33.691,9.338
-0.025,0.197,1.490,3.357,41.077,-20.935
0.252,0.083,1.207,11.902,43.091,-32.410
0.264,0.009,1.001,22.705,31.738,-26.062
0.158,-0.084,0.996,36.011,12.634,-18.616
0.034,-0.203,1.062,39.124,-6.470,-19.287
-0.011,-0.275,1.060,34.729,-11.658,-20.508
-0.026,-0.329,1.027,30.090,-9.216,-18.860
-0.025,-0.361,0.994,24.414,-8.911,-14.099
-0.013,-0.356,0.970,17.334,-8.850,-9.827
-0.023,-0.334,0.980,13.977,-7.874,-6.653
-0.030,-0.317,1.011,11.047,-10.620,-3.723
-0.007,-0.302,1.033,9.277,-9.338,0.061
0.041,-0.270,1.055,2.075,-12.268,4.395
0.064,-0.233,1.089,-5.127,-14.954,9.399
0.073,-0.190,1.129,-12.207,-22.705,15.381
0.104,-0.152,1.172,-17.883,-29.114,21.179
0.122,-0.110,1.237,-25.940,-39.001,26.917
0.114,-0.062,1.301,-33.386,-47.302,32.166
0.094,0.011,1.432,-38.818,-56.641,37.231
0.034,0.056,1.646,-40.283,-61.768,39.917
-0.002,0.163,1.905,-48.645,-59.631,42.053
-0.010,0.359,2.049,-66.284,-49.927,42.603
-0.065,0.588,2.365,-82.947,-37.048,39.551
-0.167,0.867,2.553,-103.638,-13.062,28.992
-0.184,1.110,2.644,-124.451,23.621,13.977
-0.094,1.383,2.616,-134.766,67.627,-4.089
0.007,1.599,2.496,-130.981,107.605,-25.452
0.087,1.782,2.363,-112.671,138.245,-48.706
0.111,1.938,2.249,-83.313,157.898,-71.289
0.005,1.957,2.172,-51.025,174.988,-89.966
-0.097,1.906,2.026,-31.677,200.867,-107.239
-0.095,1.858,1.794,-25.330,232.483,-130.859
-0.042,1.739,1.554,-28.381,256.775,-163.391
-0.005,1.559,1.367,-43.335,268.433,-195.618
0.114,1.514,1.217,-69.641,276.306,-217.529
0.238,1.491,1.005,-105.652,275.574,-237.793
0.263,1.390,0.786,-147.644,260.803,-267.761
0.188,1.312,0.705,-188.354,234.009,-307.007
-0.044,1.316,0.715,-216.248,199.219,-352.783
-0.447,1.333,0.789,-221.375,160.522,-403.320
-1.054,1.034,0.855,-211.914,119.202,-460.388
-1.766,0.349,0.943,-195.618,85.815,-507.568
-2.284,-0.192,0.993,-193.909,58.472,-526.733
-2.542,-0.484,0.972,-195.068,44.189,-525.391
-2.613,-0.837,1.055,-189.819,16.968,-510.986
-2.601,-1.351,1.243,-165.344,-22.644,-474.365
-2.460,-1.743,1.434,-139.587,-47.607,-408.203
-2.212,-1.999,1.646,-127.136,-51.331,-349.854
-1.909,-1.900,1.751,-109.741,-37.354,-297.791
-1.685,-1.676,1.647,-67.810,-5.310,-253.052
-1.424,-1.696,1.261,-7.019,48.279,-228.333
-1.012,-1.841,0.746,66.162,103.699,-217.773
-0.522,-1.817,0.270,141.846,133.301,-198.486
-0.070,-1.677,-0.012,194.031,129.456,-148.315
0.168,-1.494,-0.132,192.139,112.976,-74.097
0.286,-1.196,-0.124,125.671,94.849,4.211
0.340,-0.751,-0.039,9.705,76.904,60.486
0.389,-0.209,0.003,-108.826,62.988,81.299
0.416,0.321,0.109,-177.185,47.729,77.515
0.416,0.763,0.257,-177.979,31.189,58.899
0.442,0.917,0.422,-124.390,15.442,32.288
0.480,0.722,0.599,-42.725,0.366,3.235
0.480,0.318,0.759,31.555,-9.399,-19.836
0.477,-0.097,0.820,75.439,-11.780,-38.208
0.500,-0.416,0.864,95.886,-11.414,-48.035
0.478,-0.600,0.922,98.389,-10.803,-44.556
0.452,-0.686,0.946,78.857,-0.366,-24.963
0.461,-0.662,0.872,39.917,15.137,-3.662
0.499,-0.494,0.776,0.122,25.818,12.085
0.556,-0.323,0.692,-24.780,34.851,21.362
0.625,-0.166,0.644,-35.706,35.645,25.391
0.684,-0.040,0.637,-31.799,28.442,24.414
0.697,0.031,0.652,-16.846,18.860,22.949
0.630,0.021,0.649,-4.272,10.437,22.339
0.599,-0.042,0.677,2.502,5.188,16.296
0.628,-0.081,0.698,0.916,4.700,7.263
0.642,-0.094,0.719,-6.165,1.892,0.244
0.618,-0.114,0.763,-12.268,-3.174,-3.723
0.592,-0.147,0.804,-14.771,-1.892,-3.296
0.609,-0.141,0.805,-14.465,2.869,-0.488
0.637,-0.115,0.803,-13.550,3.418,2.991
0.627,-0.078,0.779,-10.315,5.066,5.554
0.621,-0.062,0.734,-7.874,4.578,8.057
0.637,-0.066,0.702,-8.606,2.747,6.836
0.625,-0.074,0.713,-7.202,2.686,4.761
0.615,-0.102,0.729,-9.583,1.343,4.150
0.635,-0.107,0.738,-16.113,-0.305,1.831
0.661,-0.105,0.746,-16.541,0.671,-0.916
0.658,-0.112,0.755,-15.076,-3.845,-2.869
0.647,-0.112,0.756,-10.681,-4.883,-4.028
0.634,-0.114,0.749,-5.310,-7.202,-3.662
0.630,-0.135,0.744,-2.197,-10.376,-2.441
0.629,-0.145,0.747,0.000,-10.376,-0.366
0.620,-0.151,0.758,-1.099,-13.428,2.014
0.599,-0.162,0.787,-4.761,-14.526,3.113
0.594,-0.175,0.821,-5.920,-11.475,4.944
0.610,-0.192,0.857,-8.240,-10.010,7.141
0.610,-0.180,0.888,-11.902,-9.277,10.315
0.601,-0.142,0.894,-15.808,-6.531,13.123
0.606,-0.097,0.883,-16.663,0.061,14.526
0.616,-0.058,0.850,-15.259,5.249,14.954
0.631,-0.032,0.816,-12.329,6.958,14.648
0.643,-0.018,0.790,-8.667,5.310,13.367
0.640,-0.007,0.763,-3.906,3.967,11.414
0.635,0.005,0.733,1.648,4.761,9.460

0.175,0.641,1.864,-39.856,63.721,-6.897
0.396,0.429,1.528,-12.451,57.434,-7.507
0.455,0.305,1.296,21.606,38.086,0.244
0.360,0.161,1.227,49.316,10.925,-1.038
0.193,0.013,1.237,60.059,-12.634,-7.202
0.078,-0.083,1.254,55.908,-28.992,-17.578
0.049,-0.130,1.212,45.593,-35.461,-27.649
0.022,-0.194,1.136,38.086,-38.940,-30.579
-0.042,-0.260,1.130,33.508,-46.326,-26.184
-0.108,-0.341,1.194,31.555,-46.814,-17.273
-0.120,-0.340,1.212,21.973,-44.312,-7.080
-0.119,-0.317,1.216,12.390,-34.973,4.333
-0.099,-0.266,1.267,3.906,-32.288,16.724
-0.065,-0.156,1.305,-2.197,-31.372,21.606
-0.048,-0.070,1.346,-4.089,-29.053,17.639
-0.059,-0.030,1.434,-5.066,-28.992,10.986
-0.102,0.032,1.538,-3.479,-23.315,7.629
-0.083,0.130,1.554,-7.996,-12.085,6.470
0.009,0.223,1.639,-18.494,-5.005,4.883
0.063,0.355,1.780,-29.602,2.258,5.310
0.010,0.474,1.914,-42.664,7.019,10.376
-0.081,0.555,1.992,-58.960,19.348,10.803
-0.115,0.702,2.011,-74.219,40.100,2.869
-0.049,0.998,2.030,-85.449,62.805,-9.705
0.002,1.266,2.050,-86.426,83.313,-24.353
0.060,1.408,2.035,-78.979,100.586,-41.992
0.113,1.437,2.035,-66.650,109.741,-62.256
0.124,1.336,2.027,-55.237,119.568,-81.238
0.125,1.222,2.036,-60.059,125.000,-97.290
0.067,1.257,2.060,-77.087,135.437,-113.098
-0.025,1.452,2.035,-104.004,151.794,-125.488
-0.075,1.661,1.915,-139.282,176.514,-134.033
-0.065,1.660,1.667,-182.922,199.219,-154.541
-0.120,1.497,1.422,-227.600,210.083,-191.711
-0.161,1.516,1.235,-265.930,212.280,-233.032
-0.256,1.664,1.076,-291.138,206.482,-275.757
-0.500,1.625,1.003,-297.180,188.110,-319.031
-0.772,1.303,1.042,-301.392,171.753,-363.098
-1.094,0.885,1.483,-308.655,160.461,-417.419
-2.219,0.016,2.669,-302.063,157.166,-477.722
-3.107,-1.089,2.307,-326.294,274.292,-479.675
-2.176,-0.726,1.314,-370.667,377.441,-429.871
-2.104,-1.077,1.950,-268.311,266.052,-429.199
-1.815,-1.214,1.766,-228.271,240.295,-386.230
-1.628,-1.591,1.593,-175.903,209.351,-337.891
-1.581,-1.665,1.358,-97.351,169.861,-325.806
-1.491,-1.717,1.116,-20.813,158.936,-341.370
-1.122,-1.950,0.696,42.908,172.058,-366.577
-0.540,-2.229,0.292,98.511,179.932,-385.925
-0.028,-2.355,0.031,156.250,169.373,-383.972
0.160,-2.372,-0.173,217.529,142.151,-342.957
0.203,-2.390,-0.390,247.131,110.046,-261.108
0.399,-2.342,-0.517,214.417,75.073,-158.325
0.611,-1.971,-0.481,127.563,32.593,-49.377
0.525,-1.386,-0.362,26.611,-10.193,62.134
0.333,-0.744,-0.170,-60.547,-46.448,157.654
0.250,-0.030,0.020,-117.432,-68.726,221.802
0.189,0.578,0.230,-132.507,-78.735,246.887
0.252,1.015,0.375,-119.629,-73.669,231.873
0.451,1.229,0.494,-94.238,-62.195,182.251
0.677,1.260,0.603,-63.354,-50.476,112.976
0.826,1.100,0.740,-31.921,-39.185,41.687
0.878,0.881,0.829,-3.845,-29.419,-17.212
0.858,0.680,0.812,21.362,-22.156,-61.157
0.812,0.418,0.758,41.870,-17.029,-91.248
0.739,0.060,0.715,50.415,-10.803,-107.971
0.645,-0.246,0.657,43.335,-3.052,-109.436
0.607,-0.384,0.565,24.353,4.150,-97.229
0.661,-0.455,0.474,7.629,10.620,-78.247
0.746,-0.501,0.403,-2.625,10.254,-58.533
0.786,-0.496,0.399,-11.536,-0.854,-37.842
0.772,-0.484,0.397,-20.691,-12.573,-17.090
0.786,-0.400,0.407,-26.550,-19.104,2.380
0.791,-0.287,0.435,-32.227,-26.794,18.921
0.784,-0.178,0.484,-40.039,-35.889,29.480
0.760,-0.084,0.541,-48.645,-43.701,34.241
0.706,0.011,0.656,-51.819,-46.936,34.424
0.655,0.103,0.747,-50.415,-42.908,31.860
0.646,0.160,0.806,-40.894,-31.677,27.466
0.673,0.186,0.812,-29.846,-20.264,23.804
0.717,0.207,0.757,-26.123,-11.230,19.470
0.757,0.237,0.678,-24.048,-2.380,12.634
0.791,0.239,0.613,-18.921,2.441,4.028
0.824,0.211,0.571,-14.648,-0.305,-4.517
0.842,0.172,0.559,-10.925,-5.981,-12.634
0.822,0.157,0.567,-5.188,-9.949,-19.836
0.795,0.127,0.567,0.671,-11.230,-25.452
0.778,0.070,0.585,2.197,-15.747,-30.640
0.751,0.028,0.630,3.784,-19.775,-34.912
0.729,-0.040,0.672,6.531,-18.555,-36.377
0.698,-0.117,0.704,6.042,-20.142,-35.706
0.667,-0.153,0.732,7.507,-16.235,-31.494
0.660,-0.161,0.699,5.859,-9.949,-23.376
0.683,-0.151,0.661,0.549,-7.507,-17.273
0.717,-0.146,0.650,-0.305,-3.723,-12.878
0.749,-0.155,0.640,-1.038,-3.418,-7.690
0.764,-0.134,0.639,-3.174,-4.639,-4.211
0.756,-0.082,0.635,-4.089,-4.395,0.977
0.763,-0.031,0.622,-7.751,-7.507,5.432
0.783,-0.002,0.627,-9.399,-8.728,6.775
0.778,0.016,0.653,-9.277,-10.010,7.263
0.756,0.045,0.677,-10.986,-12.512,6.714
0.719,0.080,0.716,-8.911,-10.498,4.456
0.706,0.063,0.734,-3.174,-5.249,2.075
0.726,0.030,0.713,0.732,-0.732,-0.854
0.754,0.008,0.671,2.319,2.502,-3.906
0.781,0.000,0.628,1.770,3.662,-5.615
0.782,-0.013,0.619,-0.305,1.282,-6.226
0.780,-0.011,0.612,-2.075,-0.427,-6.348
0.792,-0.013,0.608,-2.136,-0.854,-6.592
0.791,-0.026,0.631,-1.831,-3.357,-7.629
0.766,-0.031,0.644,-0.793,-5.615,-8.362
0.755,-0.049,0.656,0.305,-8.606,-9.216
0.745,-0.073,0.683,2.075,-10.742,-9.705
0.736,-0.091,0.686,2.930,-7.324,-7.874
0.727,-0.081,0.678,1.831,-4.517,-5.615
0.740,-0.061,0.666,-2.136,-4.517,-3.357
0.759,-0.035,0.653,-4.944,-3.113,-2.808
0.770,-0.016,0.645,-3.418,-1.526,-2.686

0.271,0.436,1.452,43.457,-111.328,85.327
0.257,0.350,1.481,46.021,-113.831,76.965
0.211,0.275,1.532,40.405,-123.291,71.533
0.137,0.233,1.576,27.344,-129.272,67.566
0.065,0.201,1.610,12.817,-126.526,63.354
0.004,0.212,1.621,-1.038,-121.521,57.983
-0.027,0.280,1.609,-11.780,-115.540,50.903
-0.055,0.327,1.591,-13.245,-104.553,43.457
-0.071,0.364,1.545,-9.277,-95.154,37.415
-0.069,0.387,1.479,2.625,-81.421,31.799
-0.054,0.373,1.396,17.822,-72.632,25.208
-0.030,0.313,1.315,34.546,-64.453,17.151
-0.119,0.123,1.456,48.950,-61.401,10.010
-0.603,0.161,1.917,68.237,-47.180,8.301
-0.352,0.246,1.878,50.720,0.122,-7.690
0.058,0.076,1.604,18.921,36.194,-36.133
0.293,0.022,1.220,23.193,36.743,-39.185
0.267,-0.079,1.115,34.790,18.494,-26.001
0.139,-0.098,1.154,37.598,0.488,-18.127
0.061,-0.133,1.173,34.851,-10.498,-19.226
0.041,-0.223,1.155,27.954,-19.470,-19.531
0.027,-0.282,1.131,22.339,-23.865,-15.503
-0.002,-0.282,1.104,20.203,-22.583,-10.254
-0.022,-0.268,1.073,17.090,-22.400,-6.226
-0.022,-0.255,1.033,16.052,-19.714,-4.211
-0.008,-0.246,1.020,17.822,-20.569,-3.296
-0.005,-0.252,1.036,21.423,-21.057,-1.953
-0.003,-0.271,1.066,21.423,-24.719,0.305
-0.009,-0.288,1.112,19.226,-25.085,3.296
-0.025,-0.276,1.157,14.404,-27.344,9.216
-0.013,-0.254,1.199,10.986,-26.245,16.479
0.022,-0.245,1.250,7.080,-28.320,22.644
0.042,-0.214,1.327,-0.427,-34.973,27.222
0.030,-0.159,1.469,-8.484,-43.030,30.334
-0.002,-0.080,1.654,-18.616,-47.668,32.166
-0.028,0.053,1.875,-34.973,-46.997,31.860
-0.109,0.165,2.127,-59.814,-44.128,28.015
-0.166,0.380,2.462,-88.806,-30.029,21.729
-0.214,0.818,2.702,-123.718,-4.089,10.803
-0.323,1.060,2.800,-156.128,34.119,-7.202
-0.278,1.186,2.860,-179.260,76.111,-28.137
-0.100,1.443,2.860,-187.134,116.272,-52.368
0.080,1.859,2.841,-173.950,151.184,-72.693
0.140,2.148,2.772,-140.625,178.040,-89.294
0.126,2.207,2.662,-97.351,198.853,-112.915
0.103,2.231,2.534,-47.913,220.642,-144.226
0.018,2.298,2.381,1.587,243.713,-178.162
-0.132,2.129,2.203,45.959,272.400,-209.412
-0.316,1.587,2.102,70.313,306.335,-231.750
-0.492,0.779,1.946,48.096,345.337,-237.305
-0.596,0.048,1.719,-39.673,382.263,-227.295
-0.647,-0.303,1.386,-176.086,416.992,-218.323
-0.717,-0.244,0.961,-309.387,433.044,-221.741
-0.807,-0.033,0.609,-402.344,424.561,-235.107
-0.907,0.083,0.424,-457.520,391.418,-252.869
-1.116,0.064,0.356,-484.436,340.027,-280.518
-1.813,-0.044,1.018,-480.164,280.945,-313.965
-1.578,0.277,0.269,-453.491,255.554,-341.187
-1.730,0.267,0.405,-366.577,164.307,-370.361
-1.954,-0.050,0.653,-240.723,52.734,-390.625
-2.096,-0.659,0.843,-155.823,-25.940,-392.761
-2.180,-1.476,1.087,-114.929,-69.702,-397.339
-2.080,-2.240,1.343,-106.750,-84.351,-400.574
-1.647,-2.618,1.530,-112.793,-67.444,-392.639
-1.172,-2.771,1.574,-97.473,-29.724,-370.850
-0.908,-2.825,1.436,-47.913,20.935,-326.538
-0.693,-2.715,1.037,27.039,73.792,-258.728
-0.322,-2.503,0.554,99.121,110.901,-164.734
0.081,-2.172,0.187,123.230,124.268,-47.974
0.361,-1.708,-0.042,83.008,116.882,72.266
0.397,-1.066,-0.157,5.798,91.553,168.823
0.332,-0.300,-0.160,-64.148,59.937,225.037
0.349,0.423,-0.079,-100.281,32.593,238.770
0.458,1.034,0.036,-103.271,4.456,217.285
0.582,1.503,0.173,-84.167,-16.907,173.889
0.701,1.580,0.406,-51.575,-31.799,109.253
0.795,1.354,0.655,-20.752,-34.729,40.283
0.852,1.084,0.804,3.723,-27.344,-20.752
0.883,0.788,0.867,28.015,-17.761,-70.129
0.878,0.454,0.859,51.941,-9.338,-102.905
0.833,0.156,0.799,73.364,0.366,-116.699
0.770,-0.098,0.707,84.229,9.644,-115.723
0.713,-0.341,0.569,80.566,15.564,-105.835
0.763,-0.504,0.451,63.843,18.433,-91.431
0.819,-0.588,0.422,43.640,15.930,-74.585
0.846,-0.587,0.448,22.095,3.601,-53.223
0.829,-0.489,0.479,-0.061,-9.338,-29.724
0.737,-0.351,0.531,-13.428,-15.991,-7.996
0.690,-0.212,0.600,-16.296,-20.569,4.578
0.685,-0.106,0.662,-14.526,-24.475,8.179
0.652,-0.061,0.695,-10.376,-23.987,7.874
0.670,-0.052,0.720,-5.310,-21.545,4.211
0.701,-0.052,0.716,-0.671,-12.634,3.723
0.719,-0.037,0.693,-1.038,-7.812,6.165
0.752,-0.024,0.646,-6.958,-1.282,8.850
0.786,-0.011,0.601,-18.127,2.686,10.559
0.814,0.014,0.577,-27.954,2.258,10.803
0.829,0.075,0.554,-34.973,-1.892,10.193
0.829,0.100,0.562,-34.668,-7.141,6.897
0.821,0.113,0.581,-28.198,-9.888,3.540
0.780,0.117,0.603,-20.081,-11.719,-0.427
0.747,0.093,0.609,-12.085,-12.207,-4.333
0.745,0.019,0.623,-5.737,-10.254,-8.057
0.769,-0.051,0.653,-2.747,-10.437,-11.658
0.789,-0.096,0.681,-3.479,-12.268,-13.062
0.771,-0.119,0.692,-6.104,-10.925,-11.536
0.745,-0.106,0.687,-7.812,-7.568,-8.850
0.740,-0.087,0.676,-7.874,-6.836,-7.263
0.758,-0.076,0.667,-6.409,-8.423,-7.202
0.771,-0.083,0.666,-2.563,-8.057,-7.324
0.762,-0.108,0.655,3.479,-5.249,-6.348
0.784,-0.127,0.651,5.432,-3.967,-2.991
0.808,-0.128,0.655,0.854,-6.287,0.916
0.806,-0.103,0.672,-5.371,-7.202,4.822
0.793,-0.067,0.691,-9.827,-5.249,7.874
0.787,-0.054,0.705,-11.047,-3.540,9.094
0.787,-0.008,0.696,-10.620,-2.441,10.010
0.780,0.044,0.683,-9.583,-1.099,10.071
0.792,0.070,0.661,-6.409,-0.061,7.629

0.105,0.302,1.394,76.721,-108.276,73.242
0.063,0.314,1.433,61.646,-108.826,67.017
0.046,0.344,1.460,47.974,-105.225,60.425
0.013,0.380,1.479,39.978,-99.609,53.101
-0.026,0.416,1.480,37.964,-91.858,46.204
-0.046,0.411,1.468,42.542,-82.581,39.978
-0.044,0.339,1.469,50.537,-73.730,35.095
-0.027,0.268,1.453,56.519,-65.979,32.593
-0.020,0.187,1.436,58.472,-59.631,30.396
-0.022,0.099,1.416,54.932,-55.908,27.039
-0.020,0.035,1.394,47.180,-53.284,23.926
-0.025,-0.008,1.374,36.255,-52.124,21.973
-0.177,-0.093,1.548,22.766,-49.927,20.569
-0.303,-0.345,1.902,-2.686,-32.043,24.841
-0.450,-0.069,2.209,-38.147,7.446,28.381
-0.225,0.509,1.865,-39.063,46.936,19.836
0.101,0.202,1.538,-57.739,68.420,-7.324
0.332,0.208,1.323,-40.649,64.392,-9.216
0.338,0.310,1.072,-15.381,51.025,-1.892
0.218,0.230,1.091,8.301,27.039,-5.859
0.127,0.089,1.133,20.874,6.653,-15.686
0.102,0.004,1.112,27.771,-2.014,-23.376
0.086,-0.073,1.082,31.738,-9.155,-25.574
0.078,-0.150,1.064,35.034,-14.038,-23.621
0.082,-0.207,1.052,35.156,-17.944,-20.874
0.095,-0.243,1.058,32.654,-23.254,-17.334
0.090,-0.290,1.109,29.968,-27.771,-13.245
0.056,-0.300,1.147,26.550,-30.701,-7.874
0.057,-0.283,1.146,22.156,-29.907,-2.014
0.081,-0.284,1.161,15.991,-30.396,3.052
0.090,-0.278,1.187,9.705,-34.424,8.850
0.099,-0.271,1.223,3.540,-40.100,16.907
0.141,-0.288,1.293,-5.920,-47.974,27.100
0.182,-0.327,1.457,-21.057,-57.373,37.842
0.180,-0.366,1.719,-47.546,-68.604,49.622
0.118,-0.276,1.964,-89.111,-73.303,63.599
0.058,-0.033,2.153,-139.343,-67.688,76.050
-0.000,0.379,2.344,-187.195,-58.228,82.275
-0.121,1.029,2.670,-225.342,-40.894,76.111
-0.260,1.643,2.795,-254.517,-3.967,54.565
-0.236,2.182,2.809,-258.179,43.579,21.606
-0.116,2.560,2.663,-223.755,90.332,-18.066
-0.083,3.005,2.539,-159.485,129.089,-46.509
-0.163,3.363,2.292,-80.811,168.213,-63.904
-0.213,3.476,1.989,-7.141,203.369,-92.773
-0.185,3.412,1.695,53.162,229.858,-141.846
-0.181,3.210,1.470,92.285,242.554,-204.651
-0.252,2.869,1.333,100.464,242.981,-265.259
-0.418,2.403,1.217,74.646,235.168,-323.853
-0.622,1.879,1.127,28.320,221.619,-383.057
-0.882,1.471,1.074,-19.043,205.566,-439.575
-1.150,1.251,1.029,-48.340,193.481,-483.154
-1.509,0.964,1.043,-56.213,184.265,-514.160
-2.021,0.381,1.096,-57.861,177.002,-536.926
-2.700,-0.453,1.200,-74.097,179.993,-543.396
-3.403,-1.209,1.239,-113.831,200.806,-524.536
-3.683,-1.720,1.139,-172.791,242.432,-485.229
-3.228,-1.874,0.777,-233.521,293.762,-435.181
-2.177,-1.412,0.165,-271.790,282.654,-388.489
-1.813,-1.172,0.479,-255.249,152.405,-366.516
-1.903,-1.608,0.956,-197.876,31.189,-346.802
-2.202,-2.452,1.524,-139.526,-20.874,-318.665
-1.730,-2.416,0.704,-83.862,5.798,-291.016
-1.293,-2.877,0.583,6.287,24.475,-284.607
-0.602,-3.306,0.331,85.205,56.396,-266.357
-0.248,-3.358,0.282,147.644,55.176,-205.872
-0.135,-2.853,0.192,175.537,43.701,-92.041
-0.118,-2.281,0.080,131.836,37.231,35.645
-0.127,-1.615,0.077,22.400,34.851,128.906
-0.155,-0.859,0.050,-108.032,36.377,171.631
-0.042,0.069,-0.143,-210.815,46.143,184.204
0.229,1.069,-0.242,-259.155,42.114,170.532
0.562,1.795,-0.150,-245.483,16.479,131.287
0.702,2.036,0.086,-172.729,-14.954,83.435
0.644,1.845,0.382,-75.562,-44.067,32.776
0.541,1.328,0.652,7.751,-58.289,-20.264
0.470,0.782,0.879,66.345,-56.335,-62.561
0.345,0.157,1.089,94.421,-45.166,-88.867
0.286,-0.371,1.156,89.539,-24.780,-94.849
0.338,-0.621,1.115,60.974,-1.526,-86.060
0.414,-0.652,1.033,26.611,17.212,-67.749
0.461,-0.621,0.887,-6.836,31.067,-45.593
0.516,-0.503,0.793,-28.748,35.645,-26.794
0.559,-0.350,0.752,-34.607,33.386,-13.367
0.557,-0.248,0.723,-31.433,24.719,-3.052
0.574,-0.192,0.736,-21.057,18.311,4.883
0.540,-0.143,0.795,-13.306,8.423,12.146
0.459,-0.130,0.843,-8.240,7.568,17.883
0.441,-0.119,0.862,-9.888,10.132,19.043
0.502,-0.096,0.885,-14.893,17.212,14.954
0.557,-0.049,0.924,-23.804,20.508,11.902
0.539,0.052,0.880,-33.447,28.503,13.977
0.567,0.153,0.809,-36.377,33.691,13.550
0.625,0.177,0.749,-31.616,34.912,7.812
0.681,0.195,0.707,-23.621,31.494,1.343
0.697,0.172,0.722,-10.742,23.254,-4.150
0.673,0.106,0.763,1.892,15.991,-8.789
0.648,0.085,0.785,10.193,8.789,-11.475
0.621,0.098,0.802,16.418,1.770,-14.343
0.573,0.070,0.840,25.146,1.648,-16.541
0.562,-0.001,0.846,30.090,3.479,-18.311
0.607,-0.090,0.837,31.433,8.057,-20.691
0.614,-0.181,0.859,28.687,8.057,-22.522
0.580,-0.224,0.859,26.123,11.475,-19.714
0.563,-0.225,0.831,21.179,11.780,-15.015
0.578,-0.202,0.791,18.372,14.771,-10.559
0.588,-0.168,0.753,17.517,14.282,-6.287
0.599,-0.134,0.722,16.602,11.719,-3.296
0.615,-0.123,0.698,17.822,11.658,-0.854
0.638,-0.138,0.689,16.479,7.324,0.305
0.652,-0.153,0.698,13.977,5.005,0.977
0.647,-0.146,0.719,9.094,-0.488,2.136
0.628,-0.141,0.749,2.441,-6.287,2.563
0.609,-0.120,0.778,-1.404,-6.958,3.052
0.606,-0.091,0.820,-4.639,-9.216,4.028
0.589,-0.059,0.848,-3.174,-7.507,5.066
0.577,-0.028,0.853,-0.244,-5.310,6.409
