aX,aY,aZ,gX,gY,gZ
0.949,0.183,0.304,21.851,-12.573,-3.906
0.945,0.140,0.274,26.062,-9.155,4.822
0.956,0.175,0.262,34.668,-6.775,5.615
0.957,0.167,0.221,28.137,-4.822,-4.089
0.967,0.133,0.198,33.752,-4.761,-3.418
0.963,0.131,0.205,34.363,-4.944,-6.104
0.956,0.113,0.208,33.997,-3.296,-8.179
0.950,0.092,0.198,34.912,0.305,-10.376
0.959,0.056,0.169,35.706,4.395,-12.390
0.973,0.020,0.135,35.400,6.348,-13.733
0.996,-0.003,0.110,33.813,6.653,-14.465
1.010,-0.034,0.089,30.823,5.310,-13.916
1.025,-0.058,0.073,26.978,2.319,-12.451
1.023,-0.073,0.080,23.743,-1.953,-9.949
1.007,-0.078,0.133,19.897,-6.409,-7.568
0.985,-0.077,0.174,13.367,-7.202,-6.653
0.978,-0.075,0.167,6.165,-5.127,-5.920
0.989,-0.064,0.134,1.160,-3.174,-4.761
1.001,-0.056,0.105,-1.526,-3.113,-3.784
1.013,-0.050,0.088,-3.174,-4.395,-2.502
1.009,-0.037,0.087,-3.723,-6.042,-0.854
1.000,-0.027,0.103,-3.540,-7.751,0.916
1.000,-0.029,0.112,-2.380,-7.507,2.197
0.993,-0.022,0.113,-1.648,-6.714,3.418
0.994,-0.014,0.099,-0.122,-6.165,4.822
0.991,-0.007,0.084,1.526,-6.470,6.226
0.989,0.002,0.076,2.502,-7.263,7.324
0.985,0.015,0.068,3.662,-8.057,7.751
0.980,0.024,0.061,5.554,-9.155,8.057

-0.601,0.188,0.832,0.977,-6.836,4.211
-0.616,0.192,0.862,2.136,-3.052,3.540
-0.613,0.179,0.846,0.610,0.305,2.014
-0.596,0.158,0.822,1.465,5.554,1.038
-0.578,0.149,0.806,0.854,5.432,1.221
-0.568,0.145,0.789,1.465,7.507,2.136
-0.547,0.148,0.797,-0.549,5.554,2.380
-0.550,0.145,0.776,0.488,5.432,3.601
-0.546,0.146,0.774,1.892,4.883,4.089
-0.547,0.148,0.780,0.732,0.000,4.272
-0.557,0.158,0.798,0.671,-1.587,4.761
-0.572,0.164,0.802,0.183,0.000,4.272
-0.586,0.170,0.821,-2.563,-1.648,3.418
-0.600,0.181,0.835,-3.357,-0.488,2.747
-0.602,0.177,0.830,-3.601,4.883,1.648
-0.590,0.177,0.828,-5.188,6.042,0.854
-0.582,0.179,0.814,-4.272,8.789,1.160
-0.575,0.186,0.805,-3.174,7.568,1.892
-0.571,0.187,0.802,-1.221,9.033,2.563
-0.570,0.195,0.801,-2.014,6.531,2.686
-0.581,0.200,0.813,-1.282,5.554,2.869
-0.597,0.213,0.835,-1.709,4.333,2.502
-0.613,0.221,0.837,-2.930,4.822,1.099
-0.625,0.222,0.846,-3.052,6.958,-0.549
-0.629,0.227,0.851,-4.456,5.615,-2.014
-0.632,0.238,0.855,-3.052,8.118,-2.197
-0.641,0.244,0.865,-1.831,10.010,-2.686
-0.650,0.254,0.890,-1.343,9.399,-3.052
-0.666,0.257,0.910,-0.244,13.245,-3.967
-0.679,0.255,0.928,-0.916,14.221,-5.127
-0.696,0.264,0.952,-0.305,20.020,-6.287
-0.731,0.282,0.974,-1.831,23.254,-7.141
-0.773,0.323,1.006,-0.793,28.198,-6.409
-0.839,0.393,1.044,3.418,35.278,-4.578
-0.912,0.478,1.096,9.094,39.429,-1.953
-0.995,0.550,1.184,16.968,43.274,0.305
-1.133,0.587,1.304,28.503,52.612,2.502
-1.322,0.660,1.500,35.950,62.073,3.174
-1.492,0.750,1.667,39.307,79.712,1.038
-1.616,0.805,1.750,41.260,106.873,-7.507
-1.652,0.785,1.786,41.565,134.216,-23.071
-1.664,0.667,1.834,35.400,156.799,-42.114
-1.648,0.589,1.834,29.175,178.162,-63.904
-1.610,0.530,1.745,16.235,199.768,-83.069
-1.599,0.489,1.733,7.935,216.614,-99.365
-1.629,0.441,1.855,2.563,234.253,-114.868
-1.705,0.325,1.942,-1.160,267.822,-131.836
-1.724,0.194,1.956,-8.484,312.073,-149.109
-1.755,0.037,1.880,-18.433,361.694,-163.696
-1.749,-0.107,1.741,-26.917,410.645,-174.133
-1.722,-0.149,1.618,-34.485,454.041,-181.458
-1.732,-0.171,1.463,-42.297,494.690,-188.416
-1.685,-0.226,1.156,-50.354,531.067,-199.280
-1.540,-0.315,0.734,-41.992,553.345,-203.491
-1.301,-0.385,0.310,-15.320,558.960,-193.726
-1.017,-0.397,-0.064,17.029,551.941,-173.218
-0.746,-0.369,-0.371,47.302,535.095,-148.743
-0.480,-0.417,-0.570,68.176,511.169,-131.836
-0.232,-0.547,-0.669,68.481,483.887,-126.587
-0.020,-0.642,-0.732,53.101,458.740,-124.939
0.136,-0.718,-0.826,37.537,437.317,-117.981
0.258,-0.778,-0.941,22.827,414.185,-107.483
0.339,-0.829,-1.012,7.935,383.728,-93.811
0.424,-0.853,-1.084,-9.216,346.375,-77.271
0.518,-0.810,-1.143,-27.222,305.115,-56.824
0.608,-0.747,-1.186,-44.678,261.108,-36.499
0.711,-0.668,-1.195,-63.843,216.125,-20.020
0.832,-0.553,-1.205,-80.688,172.852,-5.249
0.926,-0.425,-1.143,-92.651,134.521,7.751
0.963,-0.278,-1.052,-103.760,103.516,16.724
0.947,-0.160,-0.952,-106.201,81.116,21.606
0.913,-0.049,-0.868,-102.112,64.575,23.376
0.887,0.033,-0.786,-92.896,52.490,22.400
0.876,0.077,-0.739,-81.848,45.593,17.761
0.896,0.097,-0.731,-70.923,41.687,11.963
0.942,0.099,-0.728,-58.594,34.851,7.385
0.974,0.095,-0.702,-45.410,26.123,5.127
0.983,0.090,-0.667,-33.813,17.273,4.028
1.038,0.094,-0.621,-22.766,6.348,4.211
1.059,0.087,-0.570,-13.184,-5.859,4.761
1.055,0.087,-0.493,-6.470,-17.395,6.531
1.026,0.097,-0.370,-1.221,-27.954,8.545
0.987,0.109,-0.256,2.747,-34.546,9.399
0.958,0.111,-0.145,5.737,-37.720,9.216
0.929,0.107,-0.041,5.676,-38.452,7.507
0.914,0.109,0.065,2.808,-36.194,4.822
0.894,0.108,0.136,-0.916,-30.640,2.014
0.912,0.111,0.178,-4.211,-23.865,-0.122
0.943,0.104,0.180,-6.042,-18.372,-0.610
0.975,0.112,0.174,-6.226,-15.930,1.709
0.985,0.137,0.169,-6.348,-14.954,3.845
0.995,0.146,0.161,-5.737,-15.259,4.822
0.996,0.154,0.159,-3.418,-16.663,5.493
0.990,0.161,0.162,-1.099,-18.494,5.737
0.976,0.164,0.186,3.296,-20.386,5.493
0.940,0.170,0.235,9.766,-20.874,8.667
0.917,0.153,0.281,17.212,-18.555,9.583
0.898,0.143,0.296,15.076,-13.306,0.366
0.902,0.099,0.286,18.494,-8.240,-0.549
0.924,0.080,0.264,20.142,-4.211,-2.869
0.953,0.050,0.230,20.203,-1.953,-3.906
0.980,0.036,0.215,20.020,-1.587,-3.662
0.993,0.025,0.206,17.151,-2.686,-4.028
0.998,0.016,0.201,14.404,-4.822,-3.601
0.993,0.013,0.212,12.146,-7.751,-2.625
0.980,0.013,0.240,10.986,-10.315,-1.282
0.967,0.011,0.261,9.766,-10.986,-0.610
0.960,0.006,0.267,8.057,-10.864,0.488
0.956,0.018,0.270,6.958,-10.010,1.648
0.955,0.027,0.270,6.165,-9.094,2.380
0.960,0.030,0.262,5.676,-8.118,3.052
0.969,0.036,0.248,4.700,-7.507,3.418
0.975,0.047,0.238,3.662,-7.263,3.845
0.967,0.058,0.247,3.662,-7.263,3.540
0.954,0.062,0.251,3.662,-6.104,2.747
0.952,0.063,0.243,4.700,-4.578,2.502
0.961,0.057,0.224,5.737,-3.479,2.380
0.968,0.055,0.211,5.981,-3.296,2.441
0.964,0.066,0.215,6.104,-3.723,3.174

0.094,-0.249,0.962,6.226,-5.005,3.784
0.091,-0.252,0.958,5.737,-5.127,3.235
0.090,-0.247,0.965,5.493,-5.249,2.625
0.090,-0.245,0.965,5.127,-5.493,2.563
0.090,-0.252,0.962,5.188,-5.554,2.869
0.087,-0.247,0.965,4.822,-5.249,3.174
0.087,-0.245,0.962,4.089,-4.944,3.357
0.086,-0.247,0.963,4.028,-4.578,3.235
0.083,-0.245,0.966,3.723,-4.211,2.991
0.081,-0.245,0.966,2.930,-3.906,2.319
0.077,-0.249,0.968,2.563,-3.784,1.831
0.072,-0.249,0.970,2.380,-4.028,1.465
0.069,-0.248,0.976,1.770,-3.967,1.282
0.070,-0.250,0.973,1.282,-3.845,1.648
0.074,-0.249,0.969,1.160,-3.662,2.075
0.077,-0.248,0.967,1.770,-3.052,2.441
0.080,-0.245,0.964,2.625,-2.686,2.563
0.080,-0.241,0.961,3.357,-2.625,2.869
0.081,-0.248,0.954,4.456,-2.502,2.930
0.081,-0.255,0.951,5.371,-2.441,2.930
0.079,-0.255,0.951,5.493,-2.563,2.930
0.081,-0.255,0.948,5.432,-2.625,2.686
0.079,-0.256,0.948,5.737,-2.808,2.625
0.075,-0.257,0.953,5.310,-2.869,2.869
0.071,-0.253,0.951,4.395,-3.052,2.869
0.071,-0.255,0.948,4.028,-3.174,2.808
0.071,-0.250,0.950,3.906,-2.930,2.869
0.070,-0.245,0.954,4.578,-2.686,2.747
0.072,-0.247,0.954,5.920,-2.686,3.174
0.072,-0.249,0.956,6.958,-2.930,3.784
0.072,-0.248,0.966,7.446,-3.479,3.845
0.071,-0.241,0.996,7.996,-3.784,3.357
0.064,-0.213,1.071,8.240,-5.249,2.502
0.048,-0.172,1.215,9.460,-8.911,0.732
0.026,-0.132,1.449,11.536,-14.465,-2.319
-0.059,-0.121,1.805,11.353,-22.156,-4.700
-0.176,-0.111,2.235,0.916,-32.654,-6.165
-0.325,0.030,2.681,-27.161,-38.269,-3.601
-0.483,0.160,3.046,-60.181,-26.123,5.737
-0.601,0.248,3.276,-81.726,12.939,13.916
-0.644,0.386,3.378,-97.961,71.167,13.916
-0.601,0.488,3.324,-111.755,129.272,7.202
-0.557,0.449,3.322,-115.601,183.105,-3.967
-0.480,0.225,3.125,-113.342,229.309,-14.221
-0.549,0.045,2.975,-111.084,263.306,-24.658
-0.426,-0.186,2.815,-96.924,288.330,-29.419
-0.313,-0.625,2.366,-69.580,314.148,-26.245
-0.204,-0.890,2.000,-56.152,331.055,-12.390
-0.098,-1.083,1.588,-49.988,345.520,8.728
-0.025,-1.169,1.297,-32.959,362.488,34.851
0.101,-1.348,0.755,-1.099,372.986,59.448
-0.022,-1.506,0.371,13.672,362.793,91.003
-0.141,-1.370,0.039,16.479,345.642,117.981
-0.281,-1.377,-0.603,59.509,343.628,113.831
-0.541,-1.125,-0.979,139.771,330.322,123.901
-0.668,-0.613,-1.169,193.115,297.729,114.075
-0.538,-0.380,-1.487,203.674,302.124,69.641
-0.447,-0.315,-1.557,133.362,328.003,28.076
-0.344,-0.230,-1.330,39.612,326.782,13.367
-0.238,-0.158,-0.993,-27.954,319.519,36.377
-0.162,0.045,-0.657,-81.421,308.716,69.885
-0.108,0.121,-0.539,-101.929,295.715,117.310
0.058,0.073,-0.615,-136.475,290.283,112.305
0.238,0.087,-0.703,-152.588,278.076,127.075
0.475,0.305,-0.624,-174.561,268.799,158.691
0.910,0.569,-0.341,-258.728,219.543,170.288
0.690,0.705,-0.248,-256.226,112.244,206.299
0.880,0.680,-0.215,-210.205,103.088,195.129
0.842,0.700,-0.150,-163.940,102.051,166.992
0.843,0.693,-0.146,-121.033,101.563,152.466
0.852,0.739,-0.106,-63.721,97.656,124.939
0.788,0.677,-0.020,-24.658,84.167,86.548
0.731,0.540,0.041,5.005,79.285,56.335
0.705,0.373,0.032,22.583,77.087,35.461
0.674,0.303,0.065,27.649,69.153,24.170
0.726,0.311,0.026,28.259,61.462,22.339
0.768,0.286,-0.003,27.954,53.955,22.827
0.833,0.302,-0.054,25.269,46.082,19.592
0.871,0.345,-0.111,26.733,43.701,18.555
0.904,0.357,-0.201,33.508,43.762,14.709
0.912,0.357,-0.227,44.128,42.786,11.841
0.910,0.276,-0.249,54.260,40.283,7.935
0.904,0.244,-0.243,55.481,37.720,3.906
0.902,0.239,-0.211,47.852,35.645,-0.183
0.921,0.269,-0.178,37.659,31.616,-3.174
0.931,0.321,-0.140,28.931,25.818,-4.822
0.944,0.352,-0.114,24.841,20.447,-5.127
0.960,0.348,-0.135,24.170,16.113,-4.822
0.967,0.334,-0.150,23.376,11.963,-4.211
0.975,0.328,-0.170,19.958,6.714,-4.944
0.968,0.335,-0.161,13.672,0.854,-7.812
0.960,0.318,-0.124,7.385,-3.540,-11.353
0.959,0.309,-0.098,1.465,-7.141,-13.672
0.964,0.308,-0.089,-3.479,-9.888,-15.686
0.978,0.289,-0.086,-5.127,-11.292,-19.958
0.985,0.272,-0.095,-4.944,-12.207,-24.170
0.996,0.275,-0.108,-4.333,-12.939,-28.503
0.983,0.281,-0.101,-2.869,-13.306,-34.302
0.973,0.276,-0.094,1.160,-12.451,-38.635
0.964,0.250,-0.070,6.714,-13.000,-39.612
0.943,0.214,-0.048,11.536,-14.954,-37.598
0.928,0.196,-0.026,13.245,-18.188,-34.729
0.919,0.191,-0.007,12.817,-20.325,-32.776
0.926,0.173,0.002,11.780,-21.545,-31.372
0.948,0.159,0.001,11.230,-22.278,-29.236
0.968,0.163,0.005,9.949,-22.278,-25.818
0.986,0.158,0.009,8.911,-22.095,-23.254
0.994,0.156,0.011,8.545,-20.142,-21.240
0.992,0.152,0.020,7.935,-18.311,-19.409
0.986,0.140,0.027,7.446,-16.235,-17.700
0.968,0.147,0.030,7.629,-13.733,-14.709
0.952,0.146,0.062,10.376,-11.658,-12.207
0.943,0.124,0.082,15.076,-10.437,-9.766
0.930,0.094,0.096,18.066,-9.155,-7.141
0.929,0.084,0.111,17.456,-9.094,-5.615
0.940,0.070,0.121,14.832,-9.033,-5.371
0.951,0.077,0.134,10.803,-9.155,-5.371
0.964,0.089,0.143,6.897,-8.667,-4.333
0.974,0.100,0.149,3.967,-7.019,-3.052
